ফসল: Aman | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: June | বৃদ্ধি: July to Oct | কাটাই: Nov to Dec | গড় তাপমাত্রা: 26.0°C | তাপমাত্রা: 12.0–40°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 150905
ফসল: Palong Shak | জেলা: Munshiganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 624
ফসল: Palong Shak | জেলা: Mymensingh | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2323
ফসল: Palong Shak | জেলা: Naogaon | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1118
ফসল: Palong Shak | জেলা: Narail | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1378
ফসল: Palong Shak | জেলা: Narayanganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 583
ফসল: Palong Shak | জেলা: Narsingdi | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 175
ফসল: Palong Shak | জেলা: Natore | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 644
ফসল: Palong Shak | জেলা: Netrokona | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 282
ফসল: Palong Shak | জেলা: Nilphamari | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 827
ফসল: Palong Shak | জেলা: Noakhali | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 534
ফসল: Palong Shak | জেলা: Pabna | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1961
ফসল: Palong Shak | জেলা: Panchagar | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 939
ফসল: Palong Shak | জেলা: Patuakhali | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 97
ফসল: Palong Shak | জেলা: Pirojpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 216
ফসল: Palong Shak | জেলা: Rajbari | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2404
ফসল: Palong Shak | জেলা: Rajshahi | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2399
ফসল: Palong Shak | জেলা: Rangamati | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 110
ফসল: Palong Shak | জেলা: Rangpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 684
ফসল: Palong Shak | জেলা: Satkhira | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1445
ফসল: Palong Shak | জেলা: Shariatpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 277
ফসল: Palong Shak | জেলা: Sherpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 493
ফসল: Palong Shak | জেলা: Sirajganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1548
ফসল: Palong Shak | জেলা: Sunamganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 109
ফসল: Palong Shak | জেলা: Sylhet | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 225
ফসল: Palong Shak | জেলা: Tangail | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 723
ফসল: Palong Shak | জেলা: Thakurgaon | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 979
ফসল: Patal | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 67
ফসল: Patal | জেলা: Bandarban | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 0
ফসল: Patal | জেলা: Barguna | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 0
ফসল: Patal | জেলা: Barishal | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 0
ফসল: Patal | জেলা: Bhola | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 0
ফসল: Patal | জেলা: Bogura | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 2824
ফসল: Patal | জেলা: Brahmanbaria | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 35
ফসল: Patal | জেলা: Chandpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 0
ফসল: Patal | জেলা: Chapai Nawabganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 1811
ফসল: Patal | জেলা: Chattogram | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 10
ফসল: Patal | জেলা: Chuadanga | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 2357
ফসল: Patal | জেলা: CoxsBazar | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 6
ফসল: Patal | জেলা: Cumilla | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 73
ফসল: Patal | জেলা: Dhaka | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 1277
ফসল: Patal | জেলা: Dinajpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Jan to March | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 2143
